time,x,y,d,press,skin0_x,skin0_y,skin0_z,skin1_x,skin1_y,skin1_z,skin2_x,skin2_y,skin2_z,skin3_x,skin3_y,skin3_z
1682062713.091629,0,0,0.3,0.12229562406948817,-137.7,-65.4,342.19,-57.6,46.5,362.52,-90.3,183.3,269.59,-8.1,41.4,411.88
1682062713.1050103,0,0,0.3,0.12229562406948817,-137.7,-68.4,344.12,-58.2,47.1,362.52,-88.8,183.9,272.49,-8.4,42.0,412.37
1682062713.1367917,0,0,0.3,0.12280885510575101,-138.3,-68.4,340.74,-59.1,48.0,362.52,-90.6,186.3,272.01,-10.2,43.2,413.34
1682062713.16434,0,0,0.3,0.12280885510575101,-138.9,-69.3,343.64,-58.5,47.7,365.9,-90.3,186.3,270.56,-8.1,41.7,415.27
1682062713.1864805,0,0,0.3,0.12280885510575101,-138.0,-66.3,342.19,-59.1,46.8,361.55,-89.7,186.0,271.04,-10.2,40.8,412.85
1682062713.2112763,0,0,0.3,0.12295549254468326,-141.3,-69.0,343.64,-56.4,48.3,362.52,-87.3,185.1,270.07,-11.1,39.6,410.43
1682062713.2354643,0,0,0.3,0.12295549254468326,-139.8,-67.2,344.12,-58.2,48.6,361.06,-92.7,183.6,267.17,-7.2,42.9,409.95
1682062713.258236,0,0,0.3,0.12302881126414938,-138.9,-67.2,342.19,-59.1,45.9,363.48,-89.4,186.0,271.04,-7.2,41.1,411.88
1682062713.2784538,0,0,0.3,0.12302881126414938,-138.3,-69.0,339.77,-60.0,49.2,365.42,-90.6,183.0,272.01,-9.3,39.6,415.27
1682062713.294527,0,0,0.3,0.12302881126414938,-139.8,-68.1,340.74,-58.8,46.8,366.39,-90.6,186.0,272.49,-8.7,41.7,412.85
1682062713.3260982,0,0,0.3,0.12302881126414938,-135.9,-66.9,342.67,-56.4,46.2,364.94,-89.1,184.5,269.59,-10.5,38.4,411.4
1682062713.3420346,0,0,0.3,0.12302881126414938,-139.5,-66.6,345.09,-58.8,48.0,361.55,-89.1,186.3,269.59,-8.4,40.2,417.21
1682062713.373468,0,0,0.3,0.12302881126414938,-137.7,-67.5,341.7,-57.6,47.4,361.06,-89.7,186.0,271.52,-9.9,39.6,412.37
1682062713.3916025,0,0,0.3,0.12295549254468326,-137.4,-65.7,342.67,-59.1,45.3,363.0,-89.7,183.9,272.01,-8.1,42.3,414.3
1682062713.4212136,0,0,0.3,0.12295549254468326,-137.1,-68.1,342.19,-59.4,48.0,360.58,-90.0,186.9,272.01,-11.7,41.1,413.82
1682062713.438571,0,0,0.3,0.12288217382521714,-137.4,-66.9,341.7,-57.6,47.4,368.32,-88.8,185.4,269.1,-8.4,41.1,412.37
1682062713.4687047,0,0,0.3,0.12288217382521714,-138.3,-66.9,342.67,-59.1,45.9,365.42,-89.7,185.1,268.62,-7.2,41.7,414.79
1682062713.491843,0,0,0.3,0.12288217382521714,-141.3,-66.6,344.61,-59.4,45.9,363.48,-91.5,186.0,273.46,-8.4,42.3,415.76
